Medio empleado;Medio empleado;Sexo;Edad;Total;Año
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;0_15;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;15_29;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;30_39;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;40_44;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;45_49;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;50_54;2;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;55_59;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;60_64;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;65_69;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;70_74;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;75_79;3;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;80_84;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;85_89;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;90_94;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;H;95_mas;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;Todas las edades;3;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;0_15;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;15_29;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;30_39;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;40_44;1;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;45_49;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;50_54;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;55_59;2;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;60_64;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;65_69;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;70_74;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;75_79;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;80_84;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;85_89;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;90_94;0;2015
X68;X68. Envenenamiento autoinfligido intencionalmente por (exposición a) plaguicidas;M;95_mas;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;Todas las edades;89;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;0_15;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;15_29;6;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;30_39;1;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;40_44;7;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;45_49;5;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;50_54;7;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;55_59;10;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;60_64;9;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;65_69;7;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;70_74;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;75_79;17;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;80_84;10;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;85_89;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;90_94;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;A;95_mas;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;Todas las edades;48;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;0_15;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;15_29;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;30_39;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;40_44;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;45_49;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;50_54;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;55_59;7;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;60_64;5;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;65_69;5;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;70_74;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;75_79;7;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;80_84;6;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;85_89;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;90_94;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;H;95_mas;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;Todas las edades;41;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;0_15;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;15_29;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;30_39;1;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;40_44;5;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;45_49;1;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;50_54;5;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;55_59;3;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;60_64;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;65_69;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;70_74;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;75_79;10;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;80_84;4;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;85_89;0;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;90_94;2;2015
X69;X69. Envenenamiento autoinfligido intencionalmente por (exposición a) otros productos químicos y sustancias nocivas, y los no especificados;M;95_mas;0;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;Todas las edades;1664;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;0_15;3;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;15_29;145;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;30_39;196;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;40_44;172;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;45_49;176;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;50_54;166;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;55_59;142;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;60_64;113;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;65_69;110;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;70_74;90;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;75_79;115;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;80_84;122;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;85_89;79;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;90_94;30;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;A;95_mas;5;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;Todas las edades;1421;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;0_15;2;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;15_29;122;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;30_39;170;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;40_44;146;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;45_49;148;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;50_54;137;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;55_59;125;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;60_64;92;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;65_69;93;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;70_74;73;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;75_79;96;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;80_84;112;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;85_89;72;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;90_94;29;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;H;95_mas;4;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;Todas las edades;243;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;0_15;1;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;15_29;23;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;30_39;26;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;40_44;26;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;45_49;28;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;50_54;29;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;55_59;17;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;60_64;21;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;65_69;17;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;70_74;17;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;75_79;19;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;80_84;10;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;85_89;7;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;90_94;1;2015
X70;X70. Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación;M;95_mas;1;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;Todas las edades;119;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;0_15;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;15_29;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;30_39;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;40_44;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;45_49;10;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;50_54;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;55_59;10;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;60_64;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;65_69;12;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;70_74;14;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;75_79;14;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;80_84;24;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;85_89;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;90_94;5;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;A;95_mas;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;Todas las edades;62;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;0_15;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;15_29;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;30_39;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;40_44;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;45_49;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;50_54;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;55_59;4;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;60_64;5;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;65_69;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;70_74;7;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;75_79;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;80_84;14;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;85_89;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;90_94;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;H;95_mas;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;Todas las edades;57;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;0_15;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;15_29;1;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;30_39;0;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;40_44;1;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;45_49;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;50_54;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;55_59;6;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;60_64;1;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;65_69;9;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;70_74;7;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;75_79;8;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;80_84;10;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;85_89;3;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;90_94;2;2015
X71;X71. Lesión autoinfligida intencionalmente por ahogamiento y sumersión;M;95_mas;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;Todas las edades;41;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;0_15;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;15_29;1;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;30_39;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;40_44;5;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;45_49;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;50_54;7;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;55_59;4;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;60_64;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;65_69;5;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;70_74;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;75_79;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;80_84;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;85_89;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;90_94;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;A;95_mas;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;Todas las edades;39;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;0_15;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;15_29;1;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;30_39;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;40_44;5;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;45_49;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;50_54;6;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;55_59;4;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;60_64;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;65_69;5;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;70_74;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;75_79;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;80_84;3;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;85_89;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;90_94;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;H;95_mas;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;Todas las edades;2;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;0_15;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;15_29;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;30_39;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;40_44;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;45_49;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;50_54;1;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;55_59;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;60_64;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;65_69;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;70_74;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;75_79;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;80_84;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;85_89;1;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;90_94;0;2015
X72;X72. Lesión autoinfligida intencionalmente por disparo de arma corta;M;95_mas;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;Todas las edades;72;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;0_15;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;15_29;6;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;30_39;7;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;40_44;2;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;45_49;7;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;50_54;11;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;55_59;11;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;60_64;9;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;65_69;5;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;70_74;3;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;75_79;8;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;80_84;2;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;85_89;1;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;90_94;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;A;95_mas;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;Todas las edades;71;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;0_15;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;15_29;6;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;30_39;7;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;40_44;2;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;45_49;7;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;50_54;10;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;55_59;11;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;60_64;9;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;65_69;5;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;70_74;3;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;75_79;8;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;80_84;2;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;85_89;1;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;90_94;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;H;95_mas;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;Todas las edades;1;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;0_15;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;15_29;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;30_39;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;40_44;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;45_49;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;50_54;1;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;55_59;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;60_64;0;2015
X73;X73. Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga;M;65_69;0;2015
